19.229017;30.225525;14
18.306514;30.676575;14
18.828297;30.676575;14
19.350081;30.676575;14
19.871865;30.676575;14
16.852737;31.127625;14
17.376973;31.127625;14
17.901209;31.127625;14
18.425445;31.127625;14
18.949681;31.127625;14
19.473917;31.127625;14
19.998153;31.127625;14
27.337456;31.127625;15
27.861692;31.127625;15
28.385928;31.127625;15
28.910164;31.127625;15
29.434400;31.127625;15
15.913370;31.578675;14
16.440114;31.578675;14
16.966858;31.578675;14
17.493602;31.578675;14
18.020346;31.578675;14
18.547091;31.578675;14
19.073835;31.578675;14
19.600579;31.578675;14
24.868020;31.578675;15
25.394764;31.578675;15
25.921508;31.578675;15
26.448253;31.578675;15
26.974997;31.578675;15
27.501741;31.578675;15
28.028485;31.578675;15
28.555229;31.578675;15
29.081973;31.578675;15
29.608717;31.578675;15
30.135461;31.578675;15
32.242438;31.578675;21
32.769182;31.578675;21
33.295926;31.578675;21
33.822670;31.578675;21
34.349415;31.578675;21
15.495649;32.029726;14
16.024959;32.029726;14
16.554268;32.029726;14
17.083577;32.029726;14
17.612887;32.029726;14
18.142196;32.029726;14
18.671506;32.029726;14
19.200815;32.029726;15
19.730124;32.029726;15
23.964599;32.029726;15
24.493909;32.029726;15
25.023218;32.029726;15
25.552528;32.029726;15
26.081837;32.029726;15
26.611146;32.029726;15
27.140456;32.029726;15
27.669765;32.029726;15
28.199075;32.029726;15
28.728384;32.029726;15
29.257693;32.029726;15
29.787003;32.029726;15
30.316312;32.029726;15
30.845622;32.029726;21
31.374931;32.029726;21
31.904240;32.029726;21
32.433550;32.029726;21
32.962859;32.029726;21
33.492168;32.029726;21
34.021478;32.029726;21
34.550787;32.029726;21
14.543283;32.480776;14
15.075216;32.480776;14
15.607149;32.480776;14
16.139082;32.480776;14
16.671015;32.480776;14
17.202947;32.480776;14
17.734880;32.480776;14
18.266813;32.480776;14
18.798746;32.480776;14
19.330679;32.480776;15
19.862612;32.480776;15
20.394545;32.480776;15
23.054210;32.480776;15
23.586142;32.480776;15
24.118075;32.480776;15
24.650008;32.480776;15
25.181941;32.480776;15
25.713874;32.480776;15
26.245807;32.480776;15
26.777740;32.480776;15
27.309673;32.480776;15
27.841606;32.480776;15
28.373539;32.480776;15
28.905472;32.480776;15
29.437404;32.480776;15
29.969337;32.480776;15
30.501270;32.480776;16
31.033203;32.480776;16
31.565136;32.480776;16
32.097069;32.480776;21
32.629002;32.480776;21
33.160935;32.480776;21
33.692868;32.480776;21
34.224801;32.480776;21
34.756734;32.480776;21
11.978864;32.931826;13
12.513480;32.931826;13
13.048096;32.931826;13
13.582712;32.931826;13
14.117328;32.931826;13
14.651944;32.931826;13
15.186560;32.931826;13
15.721176;32.931826;13
16.255792;32.931826;13
16.790408;32.931826;13
17.325023;32.931826;14
17.859639;32.931826;14
18.394255;32.931826;14
18.928871;32.931826;15
19.463487;32.931826;15
19.998103;32.931826;15
20.532719;32.931826;15
21.067335;32.931826;15
21.601951;32.931826;15
22.136567;32.931826;15
22.671182;32.931826;15
23.205798;32.931826;15
23.740414;32.931826;15
24.275030;32.931826;15
24.809646;32.931826;15
25.344262;32.931826;15
25.878878;32.931826;15
26.413494;32.931826;15
26.948110;32.931826;15
27.482725;32.931826;16
28.017341;32.931826;16
28.551957;32.931826;16
29.086573;32.931826;15
29.621189;32.931826;15
30.155805;32.931826;16
30.690421;32.931826;16
31.225037;32.931826;16
31.759653;32.931826;16
32.294269;32.931826;21
32.828884;32.931826;21
33.363500;32.931826;21
33.898116;32.931826;21
34.432732;32.931826;21
34.967348;32.931826;21
12.076266;33.382876;13
12.613625;33.382876;13
13.150985;33.382876;13
13.688345;33.382876;13
14.225704;33.382876;13
14.763064;33.382876;13
15.300423;33.382876;13
15.837783;33.382876;13
16.375143;33.382876;13
16.912502;33.382876;13
17.449862;33.382876;13
17.987221;33.382876;9
18.524581;33.382876;9
19.061941;33.382876;9
19.599300;33.382876;15
20.136660;33.382876;15
20.674019;33.382876;22
21.211379;33.382876;15
21.748739;33.382876;15
22.286098;33.382876;15
22.823458;33.382876;22
23.360817;33.382876;22
23.898177;33.382876;22
24.435537;33.382876;22
24.972896;33.382876;15
25.510256;33.382876;15
26.047615;33.382876;15
26.584975;33.382876;15
27.122335;33.382876;15
27.659694;33.382876;16
28.197054;33.382876;16
28.734413;33.382876;16
29.271773;33.382876;16
29.809133;33.382876;16
30.346492;33.382876;16
30.883852;33.382876;16
31.421211;33.382876;16
31.958571;33.382876;16
32.495931;33.382876;21
33.033290;33.382876;21
33.570650;33.382876;21
34.108009;33.382876;21
34.645369;33.382876;21
35.182729;33.382876;21
11.095538;33.833926;13
11.635703;33.833926;13
12.175868;33.833926;13
12.716034;33.833926;13
13.256199;33.833926;13
13.796364;33.833926;13
14.336530;33.833926;13
14.876695;33.833926;13
15.416860;33.833926;13
15.957025;33.833926;13
16.497191;33.833926;13
17.037356;33.833926;13
17.577521;33.833926;13
18.117687;33.833926;9
18.657852;33.833926;9
19.198017;33.833926;9
19.738183;33.833926;15
20.278348;33.833926;22
20.818513;33.833926;22
21.358678;33.833926;22
21.898844;33.833926;22
22.439009;33.833926;22
22.979174;33.833926;22
23.519340;33.833926;22
24.059505;33.833926;22
24.599670;33.833926;22
25.139836;33.833926;15
25.680001;33.833926;15
26.220166;33.833926;15
26.760332;33.833926;15
27.300497;33.833926;6
27.840662;33.833926;16
28.380827;33.833926;16
28.920993;33.833926;16
29.461158;33.833926;16
30.001323;33.833926;16
30.541489;33.833926;16
31.081654;33.833926;16
31.621819;33.833926;16
32.161985;33.833926;16
32.702150;33.833926;21
33.242315;33.833926;21
33.782480;33.833926;21
34.322646;33.833926;21
34.862811;33.833926;21
35.402976;33.833926;21
11.191651;34.284976;13
11.734685;34.284976;13
12.277719;34.284976;13
12.820754;34.284976;13
13.363788;34.284976;13
13.906822;34.284976;13
14.449857;34.284976;13
14.992891;34.284976;13
15.535925;34.284976;13
16.078960;34.284976;13
16.621994;34.284976;13
17.165028;34.284976;13
17.708063;34.284976;13
18.251097;34.284976;9
18.794131;34.284976;9
19.337166;34.284976;9
19.880200;34.284976;9
20.423234;34.284976;22
20.966269;34.284976;22
21.509303;34.284976;22
22.052337;34.284976;22
22.595372;34.284976;22
23.138406;34.284976;22
23.681441;34.284976;22
24.224475;34.284976;22
24.767509;34.284976;22
25.310544;34.284976;22
25.853578;34.284976;22
26.396612;34.284976;6
26.939647;34.284976;6
27.482681;34.284976;6
28.025715;34.284976;16
28.568750;34.284976;16
29.111784;34.284976;16
29.654818;34.284976;16
30.197853;34.284976;16
30.740887;34.284976;16
31.283921;34.284976;16
31.826956;34.284976;16
32.369990;34.284976;16
32.913024;34.284976;21
33.456059;34.284976;21
33.999093;34.284976;21
34.542127;34.284976;21
35.085162;34.284976;21
35.628196;34.284976;21
11.835900;34.736026;17
12.381868;34.736026;13
12.927836;34.736026;13
13.473804;34.736026;13
14.019772;34.736026;13
14.565740;34.736026;13
15.111708;34.736026;13
15.657676;34.736026;13
16.203644;34.736026;13
16.749613;34.736026;13
17.295581;34.736026;13
17.841549;34.736026;13
18.387517;34.736026;9
18.933485;34.736026;9
19.479453;34.736026;9
20.025421;34.736026;9
20.571389;34.736026;22
21.117357;34.736026;22
21.663325;34.736026;22
22.209294;34.736026;22
22.755262;34.736026;22
23.301230;34.736026;22
23.847198;34.736026;22
24.393166;34.736026;22
24.939134;34.736026;22
25.485102;34.736026;22
26.031070;34.736026;6
26.577038;34.736026;6
27.123007;34.736026;6
27.668975;34.736026;6
28.214943;34.736026;6
28.760911;34.736026;16
29.306879;34.736026;16
29.852847;34.736026;16
30.398815;34.736026;16
30.944783;34.736026;16
31.490751;34.736026;16
32.036719;34.736026;21
32.582688;34.736026;21
33.128656;34.736026;21
33.674624;34.736026;5
34.220592;34.736026;5
34.766560;34.736026;5
35.312528;34.736026;21
35.858496;34.736026;21
-5.078612;35.187076;20
-4.529644;35.187076;20
-3.980676;35.187076;20
-3.431708;35.187076;20
-2.882740;35.187076;20
-2.333772;35.187076;20
-1.784804;35.187076;20
-1.235836;35.187076;20
11.390428;35.187076;17
11.939396;35.187076;17
12.488364;35.187076;13
13.037332;35.187076;13
13.586300;35.187076;13
14.135268;35.187076;13
14.684236;35.187076;13
15.233204;35.187076;10
15.782172;35.187076;10
16.331140;35.187076;10
16.880108;35.187076;10
17.429076;35.187076;10
17.978044;35.187076;10
18.527012;35.187076;9
19.075980;35.187076;9
19.624948;35.187076;9
20.173916;35.187076;22
20.722884;35.187076;22
21.271852;35.187076;22
21.820820;35.187076;22
22.369788;35.187076;22
22.918756;35.187076;22
23.467724;35.187076;22
24.016693;35.187076;22
24.565661;35.187076;22
25.114629;35.187076;6
25.663597;35.187076;6
26.212565;35.187076;6
26.761533;35.187076;6
27.310501;35.187076;6
27.859469;35.187076;6
28.408437;35.187076;6
28.957405;35.187076;16
29.506373;35.187076;16
30.055341;35.187076;16
30.604309;35.187076;5
31.153277;35.187076;5
31.702245;35.187076;5
32.251213;35.187076;5
32.800181;35.187076;5
33.898117;35.187076;5
34.447085;35.187076;5
34.996053;35.187076;5
35.545021;35.187076;5
36.093989;35.187076;5
-5.067876;35.638127;20
-4.515840;35.638127;20
-3.963805;35.638127;20
-3.411769;35.638127;20
-2.859733;35.638127;20
-2.307698;35.638127;20
-1.755662;35.638127;20
-1.203627;35.638127;20
-0.651591;35.638127;20
10.941155;35.638127;17
11.493191;35.638127;17
12.045226;35.638127;17
12.597262;35.638127;17
13.149297;35.638127;13
13.701333;35.638127;13
14.253368;35.638127;13
14.805404;35.638127;10
15.357439;35.638127;10
15.909475;35.638127;10
16.461510;35.638127;10
17.013546;35.638127;10
17.565581;35.638127;10
18.117617;35.638127;9
18.669653;35.638127;9
19.221688;35.638127;9
19.773724;35.638127;9
20.325759;35.638127;22
20.877795;35.638127;22
21.429830;35.638127;22
21.981866;35.638127;22
22.533901;35.638127;22
23.085937;35.638127;22
23.637972;35.638127;6
24.190008;35.638127;6
24.742043;35.638127;6
25.294079;35.638127;6
25.846115;35.638127;6
26.398150;35.638127;6
26.950186;35.638127;6
27.502221;35.638127;5
28.054257;35.638127;5
28.606292;35.638127;5
29.158328;35.638127;5
29.710363;35.638127;5
30.262399;35.638127;5
30.814434;35.638127;5
31.366470;35.638127;5
31.918505;35.638127;5
32.470541;35.638127;5
33.022577;35.638127;5
33.574612;35.638127;5
34.126648;35.638127;5
34.678683;35.638127;5
35.230719;35.638127;5
35.782754;35.638127;5
-5.612069;36.089177;20
-5.056897;36.089177;20
-4.501725;36.089177;20
-3.946553;36.089177;20
-3.391381;36.089177;20
-2.836208;36.089177;20
-2.281036;36.089177;20
-1.725864;36.089177;20
-1.170692;36.089177;20
-0.615519;36.089177;20
-0.060347;36.089177;20
0.494825;36.089177;19
11.043097;36.089177;17
11.598270;36.089177;17
12.153442;36.089177;17
12.708614;36.089177;10
13.263786;36.089177;10
13.818958;36.089177;10
14.374131;36.089177;10
14.929303;36.089177;10
15.484475;36.089177;10
16.039647;36.089177;10
16.594820;36.089177;10
17.149992;36.089177;10
17.705164;36.089177;10
18.260336;36.089177;9
18.815508;36.089177;9
19.370681;36.089177;9
19.925853;36.089177;9
20.481025;36.089177;22
21.036197;36.089177;22
21.591370;36.089177;22
22.146542;36.089177;22
22.701714;36.089177;22
23.256886;36.089177;22
23.812058;36.089177;6
24.367231;36.089177;6
24.922403;36.089177;6
25.477575;36.089177;6
26.032747;36.089177;6
26.587920;36.089177;6
27.143092;36.089177;2
27.698264;36.089177;5
28.253436;36.089177;5
28.808608;36.089177;5
29.363781;36.089177;5
29.918953;36.089177;5
30.474125;36.089177;5
31.029297;36.089177;5
31.584470;36.089177;5
32.139642;36.089177;5
32.694814;36.089177;5
33.249986;36.089177;5
